objectid,joinid,permyear,county,jurisdictn,apn,address,zip,projname,hcategory,vlowdr,vlowndr,vlowtot,lowdr,lowndr,lowtot,moddr,modndr,modtot,amodtot,totalunit,tenure,mapped,mapnotes,pda,pdacycle,pdajoinid,tpa,tpacycle,hsngsite,rhnacycle,notes,ObjectId2
,aac7ba0a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Richmond,513048013,NULL,NULL,NULL,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3388
,aac7bb18-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Richmond,517070008,NULL,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,Y,2017,RIC1_a,Y,2017,N,,NULL,3389
,aac7bc30-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Richmond,556132002,NULL,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3390
,aac806e0-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790070,2046 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3391
,aac807f8-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790050,2057 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3392
,bee5322e-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790051,2053 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3393
,bee534f4-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790063,2074 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3394
,bee53846-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790064,2070 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3395
,bee53c4c-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790065,2066 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3396
,bee53efe-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790066,2062 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3397
,bee541e2-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790046,2073 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3398
,bee5439a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790047,2069 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3399
,bee544e4-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790048,2065 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3400
,bee5461a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790060,2086 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3401
,bee54746-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790061,2082 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3402
,bee5499e-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790062,2078 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3403
,bee54ade-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790044,2081 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3404
,bee54c0a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790042,2089 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3405
,bee54d36-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790043,2085 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3406
,bee54e62-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790045,2077 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3407
,bee54f84-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800038,2133 ELDERBERRY,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3408
,bee551c8-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790056,2102 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3409
,bee552fe-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790040,2097 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3410
,bee5542a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790041,2093 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3411
,bee5554c-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790057,2098 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3412
,bee55664-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790037,2109 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3413
,bee55786-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790038,2105 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3414
,bee55984-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790039,2101 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3415
,bee55aa6-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790058,2094 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3416
,bee55bc8-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790059,2090 ELDERBERRY,94582,Carmela,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3417
,bee55cd6-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760076,328 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3418
,bee55dee-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760072,320 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3419
,aac7ca36-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Richmond,524050023,NULL,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,Y,2017,N,,NULL,3420
,bee6af32-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,178270033,1247 WALKER AVE,94596,Stoneyhill Townhomes,2 to 4,0,0,0,0,0,0,0,0,0,3,3,NULL,Y,NULL,N,,,N,,N,,NULL,3421
,bee5a100-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790008,1109 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3422
,bee62148-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222750002,5129 ROWAN,94582,Posante,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3423
,bee5601e-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760073,322 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3424
,bee56140-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760074,324 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3425
,bee56258-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760075,326 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3426
,bee5646a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760077,330 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3427
,bee566fe-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760071,318 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3428
,bee56974-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760066,308 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3429
,bee56bc2-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760068,312 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3430
,bee56f96-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760067,310 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3431
,bee57180-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760070,316 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3432
,bee573c4-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760069,314 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3433
,bee57626-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760064,304 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3434
,bee57888-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760065,306 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3435
,bee57a0e-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760062,300 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3436
,bee57d9c-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222760063,302 GOLDFIELD,94582,Cordova,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3437
,bee57fd6-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222710001,7098 HYACINTHUS,94582,Romana,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3438
,bee58198-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222720007,7082 HYACINTHUS,94582,Romana,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3439
,bee5a2f4-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790025,1110 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3440
,bee5a4d4-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790009,1113 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3441
,bee5a6a0-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790010,1117 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3442
,bee5aa10-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790011,1121 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3443
,bee5ac68-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790012,1125 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3444
,bee5aec0-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790013,1129 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3445
,bee5b0dc-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790026,1116 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3446
,bee5b2f8-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790027,1120 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3447
,bee5b712-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790028,1124 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3448
,bee5bb4a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790029,1128 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3449
,bee5bdb6-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790030,1132 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3450
,bee5c126-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790022,1096 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3451
,bee5c34c-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790023,1102 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3452
,bee5c590-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790024,1106 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3453
,bee5c946-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790006,1101 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3454
,bee5cb94-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790005,1097 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3455
,bee5cd88-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790007,1105 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3456
,bee5cf4a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790014,1133 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3457
,bee5d198-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790016,1141 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3458
,bee5d40e-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790018,1149 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3459
,bee5d904-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790015,1137 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3460
,bee5db66-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790017,1145 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3461
,bee5de0e-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800032,1160 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3462
,bee5e034-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790032,1140 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3463
,bee5e46c-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800034,1168 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3464
,bee5e6ba-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800035,1174 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3465
,bee5e908-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800036,1182 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3466
,bee5eb6a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800002,1157 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3467
,bee5ede0-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800003,1161 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3468
,bee5f2f4-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800004,1165 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3469
,bee5f57e-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790031,1136 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3470
,bee5fb46-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790033,1144 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3471
,bee5fdd0-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800001,1153 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3472
,aac7cb44-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Richmond,510094011,NULL,NULL,NULL,SU,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3473
,bee6b176-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,178270033,1251 WALKER AVE,94596,Stoneyhill Townhomes,2 to 4,0,0,0,0,0,0,0,0,0,3,3,NULL,Y,NULL,N,,,N,,N,,NULL,3474
,bee6233c-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222750006,5121 ROWAN,94582,Posante,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3475
,bee6000a-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800006,1173 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3476
,bee604ec-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800007,1177 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3477
,bee60780-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790035,1152 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3478
,bee609e2-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222800031,1156 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3479
,bee60c08-726c-11e8-adc0-fa7ae01bbebc,2017,6013,San Ramon,222790034,1148 ROSAMUND,94582,Alita,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3480
,bee6b39c-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,178270033,1255 WALKER AVE,94596,Stoneyhill Townhomes,2 to 4,0,0,0,0,0,0,0,0,0,3,3,NULL,Y,NULL,N,,,N,,N,,NULL,3481
,bee6b860-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,178270007,320 Stoneyridge LN,94596,Stoneyridge Lane Condominimus,2 to 4,0,0,0,0,0,0,0,0,0,3,3,NULL,Y,NULL,N,,,N,,N,,NULL,3482
,bee6baf4-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,178270007,350 Stoneyridge LN,94596,Stoneyridge Lane Condominimus,2 to 4,0,0,0,0,0,0,0,0,0,3,3,NULL,Y,NULL,N,,,N,,N,,NULL,3483
,bee6bebe-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,178270007,325 Stoneyridge LN,94596,Stoneyridge Lane Condominimus,2 to 4,0,0,0,0,0,0,0,0,0,3,3,NULL,Y,NULL,N,,,N,,N,,NULL,3484
,bee6c148-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,178270007,330 Stoneyridge LN,94596,Stoneyridge Lane Condominimus,2 to 4,0,0,0,0,0,0,0,0,0,3,3,NULL,Y,NULL,N,,,N,,N,,NULL,3485
,bee6c3b4-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,178270007,340 Stoneyridge LN,94596,Stoneyridge Lane Condominimus,2 to 4,0,0,0,0,0,0,0,0,0,3,3,NULL,Y,NULL,N,,,N,,N,,NULL,3486
,bee6c86e-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,20 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3487
,bee6cad0-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,40 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3488
,bee6ccec-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,201 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3489
,bee6cf58-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,203 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3490
,bee6d19c-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,205 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3491
,bee6d5e8-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,207 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3492
,bee6d7dc-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,208 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3493
,bee6d9e4-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,206 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3494
,bee6dbd8-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,204 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3495
,bee6e056-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,202 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3496
,bee6e286-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,401 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3497
,bee6e470-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,403 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3498
,bee6e66e-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,405 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3499
,bee6e86c-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,407 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3500
,bee6ec68-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,406 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3501
,bee6eeca-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,404 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3502
,bee6f0dc-726c-11e8-adc0-fa7ae01bbebc,2017,6013,Walnut Creek,189130047,402 CHIVES WAY,94595,Trellis by Pulte,SF,0,0,0,0,0,0,0,0,0,1,1,NULL,Y,NULL,N,,,N,,N,,NULL,3503
