Jurisidiction,County,Reporting Year,Prior APN,APN,Address,Project Name,Jurisdiction Tracking ID,Unit Category,Tenure,Entitled Very Low Income Deed (Restricted),Entitled Very Low Income Non-Deed (Restricted),Entitled Low Income Deed (Restricted),Entitled Low Income Non-Deed (Restricted),Entitled Moderate Income Deed (Restricted),Entitled Moderate Income Non-Deed (Restricted),Entitled Above Moderate Income,Entitlement Date Approved,Total Units Entitled,Permitted Very Low Income Deed (Restricted),Permitted Very Low Income Non-Deed (Restricted),Permitted Low Income Deed (Restricted),Permitted Low Income Non-Deed (Restricted),Permitted Moderate Income Deed (Restricted),Permitted Moderate Income Non-Deed (Restricted),Permitted Above Moderate Income,Permit Date Issued,Total  Units Permitted,Completed Very Low Income Deed (Restricted),Completed Very Low Income Non-Deed (Restricted),Completed  Low Income Deed (Restricted),Completed Low Income Non-Deed (Restricted),Completed  Moderate Income Deed (Restricted),Completed Moderate Income Non-Deed (Restricted),Completed  Above Moderate Income,Completed Date,Total Units Completed,Total Extremely Low Income Units,SB 35 Approved?,Infill Unit?,Financial Assistance Program,Deed Restriction Type,Affordable Without Financial Assistance Notes,Years of Affordability,Demolished/Destroyed Units,Demolished or Destroyed?,Tenure Type of Demolished/Destroyed Unit,Notes
MOUNTAIN VIEW,SANTA CLARA,2019,,16-016-044-,212  ATHENA CT,,2016-3018,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/22/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3806  PYRAMID WY,,2018-0301,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/27/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,14-754-030-,2219  MORA PL,,2017-2616,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,11/25/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3802  PYRAMID WY,,2016-4068,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4/9/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-016-044-,193  ATHENA CT,,2016-3037,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/22/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3808  PYRAMID WY,,2018-0295,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/12/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3708  PYRAMID WY,,2018-0290,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2/12/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3718  PYRAMID WY,,2017-3302,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3/25/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3706  PYRAMID WY,,2018-0291,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/17/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3700  PYRAMID WY,,2018-0294,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/15/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,16-061-026-,3702  PYRAMID WY,,2018-0292,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1/16/19 0:00,1,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,148-09-009,2700 W EL CAMINO REAL,,2016-16-PCZA,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,11,0,0,0,0,0,200,1/22/19 0:00,211,0,0,0,0,0,0,0,,0,,N,Y,,DB,,55,,,,
MOUNTAIN VIEW,SANTA CLARA,2019,,150-26-006,460 North Shoreline Boulevard,,331-16-PCZA,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,50,0,0,0,0,0,0,4/5/19 0:00,50,0,0,0,0,0,0,0,,0,,N,Y,LIHTC,Other,,55,12,Demolished,R,
MOUNTAIN VIEW,SANTA CLARA,2019,,18-933-032-,1701 W EL CAMINO REAL,,2016-4172,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,49,0,18,0,0,0,0,9/10/19 0:00,67,,N,Y,LIHTC,Other,,55,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-115-006-,779 E EVELYN AV,779 E EVELYN AV,2017-3001,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,12,0,102,0,0,0,2,2/21/20 0:00,116,,N,Y,LIHTC,,,55,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,148-09-009,2700 W EL CAMINO REAL,Del Medio,2019-0072,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,11,0,0,0,0,0,200,9/14/21 0:00,211,211,N,Y,,DB,,55,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-060-020-,200  INFINITY WY,500 Ferguson Drive,2017-1978,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,16,0,0,0,186,9/2/20 0:00,202,,N,Y,,INC,,55,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,197-37-019,2003 Sunnyview Lane,2003 Sunnyview Lane,584-15-PUD,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,2/7/20 0:00,2,0,0,0,0,0,0,0,,0,,N,Y,,,,,1,Demolished,O,
MOUNTAIN VIEW,SANTA CLARA,2020,,193-07-002,982 Bonita Avenue,982 Bonita Avenue,PL-2017-147,5 or More Units Per Structure,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,9/28/20 0:00,4,0,0,0,0,0,0,0,,0,,N,Y,,,,,4,Demolished,R,
MOUNTAIN VIEW,SANTA CLARA,2020,,161-15-004,555 East Eveelyn Avenue,555 East Eveelyn Avenue,PL-2018-071,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,471,7/8/20 0:00,471,0,0,0,0,0,0,0,,0,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,148-16-045,2650  FAYETTE DR,400 San Antonio Rd,2017-3008,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,155,9/3/20 0:00,155,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,148-16-045,450  SAN ANTONIO RD,400 San Antonio Rd,2017-3005,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,218,9/3/20 0:00,218,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-816-045-,2605  MILLER AV,400 San Antonio Rd,2017-3008,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,72,9/3/20 0:00,72,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,16-060-020-,100  INFINITY WY,500 Ferguson Drive,2017-1979,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,192,9/2/20 0:00,192,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2020,,14-836-039-,2270 W EL CAMINO REAL,2268-2270 W EL CAMINO REAL,2018-2260,5 or More Units Per Structure,Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,21,4/21/20 0:00,21,,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,154-31-089,751  PETTIS AV,751  PETTIS AV,2017-3474,"2-, 3-, and 4-Plex Units per Structure",Renter,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11/8/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063009,302  SCARLETT TR,1950 Montecito,2020-0815,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7/30/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062003,325  SIERRA VISTA AV,315 Sierra Vista,2019-3231,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/27/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-002,1946  MONTECITO AV,1950 Montecito,2020-0812,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6/7/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-004,1950  MONTECITO AV,1950 Montecito,2020-0814,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6/7/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-003,1948  MONTECITO AV,1950 Montecito,2020-0813,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6/7/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-023,251  CALDERON AV,257  Calderon Ave,2019-0506,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/25/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15341021,2019  ROCK ST,2005 Rock St,2020-0500,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/20/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-031,325  SCARLETT TR,1950 Montecito,2020-0827,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/28/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15341011,2014 W MIDDLEFIELD RD,2005 Rock St,2020-0489,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/20/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-53-031,353 N RENGSTORFF AV,333 N Rengstorff,2019-0037,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6/14/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-53-057,2030  THEA CL,333 N Rengstorff,2019-0066,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1/8/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15341018,2031  ROCK ST,2005 Rock St,2020-0497,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-016,265  CALDERON AV,257  Calderon Ave,2019-0502,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6/11/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063014,312  SCARLETT TR,1950 Montecito,2020-0818,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/22/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063015,314  SCARLETT TR,1950 Montecito,2020-0838,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/30/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062015,303  XAVIER WY,315 Sierra Vista,2019-3219,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/15/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-021,259  CALDERON AV,257  Calderon Ave,2019-0504,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/29/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063028,322  SCARLETT TR,1950 Montecito,2020-0844,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/12/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-030,327  SCARLETT TR,1950 Montecito,2020-0846,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/27/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-019,320  MARQUETTA CL,2044 Montecito Ave,2018-4270,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1/14/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-009,184 W DANA ST,257  Calderon Ave,2019-0492,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063013,310  SCARLETT TR,1950 Montecito,2020-0829,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/23/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062006,315  XAVIER WY,315 Sierra Vista,2019-3228,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/27/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063025,315  SCARLETT TR,1950 Montecito,2020-0842,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/8/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063016,316  SCARLETT TR,1950 Montecito,2020-0819,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/5/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062012,309  XAVIER WY,315 Sierra Vista,2019-3222,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/18/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-032,323  SCARLETT TR,1950 Montecito,2020-0845,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11/5/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,160-77-010,236  EVANDALE AV,277 Fairchild Drive,2018-2293,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/17/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-007,351  MARQUETTA CL,2044 Montecito Ave,2018-4261,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/18/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062009,316  XAVIER WY,315 Sierra Vista,2019-3225,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9/22/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062004,319  XAVIER WY,315 Sierra Vista,2019-3230,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/30/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,153-02-071,862  SIERRA VISTA AV,858 Sierra Vista,2018-3679,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5/21/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-018,271  CALDERON AV,257  Calderon Ave,2019-0500,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4/16/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-61-046,2030  MONTECITO AV,2044 Montecito Ave,2018-4213,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7/19/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,153-02-069,858  SIERRA VISTA AV,858 Sierra Vista,2018-3677,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1/22/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-026,317  SCARLETT TR,1950 Montecito,2020-0832,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/1/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062011,312  XAVIER WY,315 Sierra Vista,2019-3223,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9/24/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-003,344  MARQUETTA CL,2044 Montecito Ave,2018-4285,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15341022,2015  ROCK ST,2005 Rock St,2020-0502,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12/22/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-019,275  CALDERON AV,257  Calderon Ave,2019-0499,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4/16/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063017,318  SCARLETT TR,1950 Montecito,2020-0824,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9/7/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-001,340  MARQUETTA CL,2044 Montecito Ave,2018-4283,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4/2/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-53-059,2026  THEA CL,333 N Rengstorff,2019-0064,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1/8/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062005,317  XAVIER WY,315 Sierra Vista,2019-3229,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/30/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15061008,349  MARQUETTA CL,2044 Montecito Ave,2018-4288,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/18/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-61-047,2034  MONTECITO AV,2044 Montecito Ave,2018-4249,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7/19/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062010,314  XAVIER WY,315 Sierra Vista,2019-3224,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/15/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-015,261  CALDERON AV,257  Calderon Ave,2019-0503,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7/9/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15302070,860  SIERRA VISTA AV,858 Sierra Vista,2018-3678,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1/22/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,153-02-068,856  SIERRA VISTA AV,858 Sierra Vista,2018-3676,Single-Family Detached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1/25/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-012,289  CALDERON AV,257  Calderon Ave,2019-0495,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/8/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15061052,2054  MONTECITO AV,2044 Montecito Ave,2018-4248,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2/12/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-010,186 W DANA ST,257  Calderon Ave,2019-0493,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/10/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-63-001,1942  MONTECITO AV,1950 Montecito,2020-0811,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6/7/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062001,329  SIERRA VISTA AV,315 Sierra Vista,2019-3233,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8/18/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15341010,2012 W MIDDLEFIELD RD,2005 Rock St,2020-0483,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11/4/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,158-34-022,255  CALDERON AV,257  Calderon Ave,2019-0505,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3/26/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15341016,2024 W MIDDLEFIELD RD,2005 Rock St,2020-0495,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11/4/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,, 150-61-010,345  MARQUETTA CL,2044 Montecito Ave,2018-4286,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4/1/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-61-011,343  MARQUETTA CL,2044 Montecito Ave,2018-4279,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4/1/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,150-61-050,2046  MONTECITO AV,2044 Montecito Ave,2018-4245,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1/26/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15062014,305  XAVIER WY,315 Sierra Vista,2019-3220,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10/18/21 0:00,0,0,N,Y,,,,,,,,
MOUNTAIN VIEW,SANTA CLARA,2021,,15063011,306  SCARLETT TR,1950 Montecito,2020-0817,Single-Family Attached Unit,Owner,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9/17/21 0:00,0,0,N,Y,,,,,,,,
